#Alto de la torre
#w	h	d	id_sala	cam.est secreta
19	15	27	59	0	0

################################################################################
[F]
###############################################################################
#x	y	z	comp	rep	id	pla
14	150	272	128	76
14	150	256	128	77
14	150	256	160	78

14	150	320	128	76
14	150	304	128	77
14	150	304	160	78

14	150	368	128	76
14	150	352	128	77
14	150	352	160	78

#Sonido ambiente viento...
#tipo	x	y	z	t.repr.	id_snd	volum	pan	param1	param2	activo	id
4	0	0	0	2	59	64	127	0	0	1	0

#Altar
14	112	376	128	102

#Punto guardado
#tipo	x	y	z	id_entrada
14	112	224	128	25
21	115	227	132	7

################################################################################
[F] 
################################################################################

#Interruptor contacto desbloquea portales en el resto del mundo.
#tipo	x	y	z	w	h	d	id_in	id_out	repet.	activo	id
16	96	208	128	48	64	16	249	0	0	1	0

#Interruptores secretos
#tipo	x	y	z	w	h	d	cadena	secreto t.cond	cadena.cond
8	192	96	80	1	16	16	243	1	0	0

#Piedra secretos
14	117	375	136	98

#Bonus
14	221	90	128	4
14	238	95	128	4
